Entry Name	Length	organism
SRTD1_HUMAN	236	human
MED13_HUMAN	2174	human
PP13_HUMAN	139	human
PFD2_HUMAN	154	human
S12A6_HUMAN	1150	human
PUF60_HUMAN	559	human
AGRE2_HUMAN	823	human
NRBP_HUMAN	535	human
ENOPH_HUMAN	261	human
FEZ2_HUMAN	353	human
EVL_HUMAN	416	human
NDUAC_HUMAN	145	human
EI2BD_HUMAN	523	human
VATH_HUMAN	483	human
PRAF1_HUMAN	185	human
M2GD_HUMAN	866	human
IPO11_HUMAN	975	human
TR112_HUMAN	125	human
GLSL_HUMAN	602	human
SCNBA_HUMAN	1791	human
DACH1_HUMAN	758	human
TSP50_HUMAN	385	human
NCKX2_HUMAN	661	human
CBPA4_HUMAN	421	human
MRM2_HUMAN	246	human
DNAI1_HUMAN	699	human
CTNA3_HUMAN	895	human
MD2L2_HUMAN	211	human
CYH4_HUMAN	394	human
XPO7_HUMAN	1087	human
SLAF5_HUMAN	345	human
LCMT1_HUMAN	334	human
VPS51_HUMAN	782	human
ZN639_HUMAN	485	human
ZN230_HUMAN	474	human
MUTYH_HUMAN	546	human
BAZ2B_HUMAN	2168	human
BAZ2A_HUMAN	1905	human
BAZ1B_HUMAN	1483	human
PS1C2_HUMAN	136	human
SO3A1_HUMAN	710	human
KLF15_HUMAN	416	human
ATIF1_HUMAN	106	human
HERC5_HUMAN	1024	human
DS13B_HUMAN	198	human
ZDHC2_HUMAN	367	human
KAD3_HUMAN	227	human
DAPK2_HUMAN	370	human
TEFF2_HUMAN	374	human
SCOC_HUMAN	159	human
KIF25_HUMAN	384	human
PHF11_HUMAN	331	human
LCAP_HUMAN	1025	human
BTNL2_HUMAN	482	human
MBD1_HUMAN	605	human
SIX4_HUMAN	781	human
CNOT7_HUMAN	285	human
SPB13_HUMAN	391	human
VAX2_HUMAN	290	human
PLXA1_HUMAN	1896	human
KCNG1_HUMAN	513	human
GGT7_HUMAN	662	human
SIA7B_HUMAN	374	human
RABX5_HUMAN	491	human
MAGL2_HUMAN	1249	human
MSRA_HUMAN	235	human
NAGK_HUMAN	344	human
CLC4K_HUMAN	328	human
ZMYM5_HUMAN	669	human
HACL1_HUMAN	578	human
KCNE5_HUMAN	142	human
KCNG2_HUMAN	466	human
STAG3_HUMAN	1225	human
CRLS1_HUMAN	301	human
MCM8_HUMAN	840	human
TRM6_HUMAN	497	human
ENPP5_HUMAN	477	human
HOOK1_HUMAN	728	human
RIMS3_HUMAN	308	human
NGAP_HUMAN	1139	human
GNPTG_HUMAN	305	human
ZF69B_HUMAN	534	human
ERRFI_HUMAN	462	human
HAOX1_HUMAN	370	human
KLH21_HUMAN	597	human
LAMP5_HUMAN	280	human
SALL4_HUMAN	1053	human
S2513_HUMAN	675	human
TBD_HUMAN	453	human
TSKS_HUMAN	592	human
FBXL7_HUMAN	491	human
LEF1_HUMAN	399	human
FOXD3_HUMAN	478	human
DBNL_HUMAN	430	human
TRIM1_HUMAN	735	human
DDX41_HUMAN	622	human
DCTN4_HUMAN	460	human
TINAG_HUMAN	476	human
DNM3L_HUMAN	386	human
ZN180_HUMAN	692	human
SRTD3_HUMAN	196	human
OSGI1_HUMAN	477	human
CDC23_HUMAN	597	human
APC7_HUMAN	565	human
APC5_HUMAN	755	human
APC4_HUMAN	808	human
ANC2_HUMAN	822	human
HSPB8_HUMAN	196	human
GGA2_HUMAN	613	human
GGA1_HUMAN	639	human
STML2_HUMAN	356	human
GDF2_HUMAN	429	human
KCND3_HUMAN	655	human
FBX2_HUMAN	296	human
NAGPA_HUMAN	515	human
KS6A6_HUMAN	745	human
ZN580_HUMAN	172	human
NOCT_HUMAN	431	human
VPS28_HUMAN	221	human
LSM7_HUMAN	103	human
ING1_HUMAN	422	human
ZPI_HUMAN	444	human
CCNL1_HUMAN	526	human
DBR1_HUMAN	544	human
TASOR_HUMAN	1670	human
FEM1B_HUMAN	627	human
JUPI1_HUMAN	154	human
UBP21_HUMAN	565	human
FBX10_HUMAN	956	human
FBX9_HUMAN	447	human
FBX3_HUMAN	471	human
FBXL5_HUMAN	691	human
FBXL4_HUMAN	621	human
AKA11_HUMAN	1901	human
RCAN3_HUMAN	241	human
PTBP2_HUMAN	531	human
FBW1B_HUMAN	542	human
AJAP1_HUMAN	411	human
FBXL2_HUMAN	423	human
GMEB2_HUMAN	530	human
TNIK_HUMAN	1360	human
ADA30_HUMAN	790	human
ADA29_HUMAN	820	human
CPSF3_HUMAN	684	human
PITC1_HUMAN	332	human
DP13A_HUMAN	709	human
S13A4_HUMAN	626	human
OCTC_HUMAN	612	human
BORG2_HUMAN	254	human
TLK1_HUMAN	766	human
PO2F3_HUMAN	436	human
PILRA_HUMAN	303	human
CHIC2_HUMAN	165	human
ADA21_HUMAN	722	human
PARP4_HUMAN	1724	human
NXT1_HUMAN	140	human
NUDT5_HUMAN	219	human
RCOR1_HUMAN	485	human
C8AP2_HUMAN	1982	human
PPCT_HUMAN	214	human
MA1B1_HUMAN	699	human
RALY_HUMAN	306	human
MUC12_HUMAN	5478	human
PRDM4_HUMAN	801	human
MYO15_HUMAN	3530	human
TF3C4_HUMAN	822	human
ITBP2_HUMAN	347	human
ATS7_HUMAN	1686	human
ATS6_HUMAN	1117	human
UR2R_HUMAN	389	human
ADA28_HUMAN	775	human
KLK12_HUMAN	248	human
ERG28_HUMAN	140	human
PACN3_HUMAN	424	human
IKZF2_HUMAN	526	human
FBX5_HUMAN	447	human
FBX4_HUMAN	387	human
FBXL3_HUMAN	428	human
FBXW2_HUMAN	454	human
IKZF3_HUMAN	509	human
ACSL6_HUMAN	697	human
TRHDE_HUMAN	1069	human
ACAD8_HUMAN	415	human
ANGL2_HUMAN	493	human
HDAC9_HUMAN	1011	human
ACINU_HUMAN	1341	human
AMFR_HUMAN	643	human
AGO2_HUMAN	859	human
VAV3_HUMAN	847	human
ELF5_HUMAN	265	human
MYH2_HUMAN	1941	human
MYH13_HUMAN	1938	human
ITA11_HUMAN	1188	human
NUP50_HUMAN	468	human
PRND_HUMAN	176	human
ZHX1_HUMAN	873	human
POMT2_HUMAN	750	human
CNO11_HUMAN	510	human
TEN1_HUMAN	2725	human
PCOC2_HUMAN	415	human
DSE_HUMAN	958	human
INT6_HUMAN	887	human
SARDH_HUMAN	918	human
BAG5_HUMAN	447	human
CFA45_HUMAN	551	human
TBX21_HUMAN	535	human
AGO1_HUMAN	857	human
PLAT4_HUMAN	164	human
RAB21_HUMAN	225	human
RB22A_HUMAN	194	human
TPC2L_HUMAN	140	human
ZN346_HUMAN	294	human
PNMA3_HUMAN	463	human
PNMA2_HUMAN	364	human
BL1S6_HUMAN	172	human
PSME2_HUMAN	239	human
TCFL5_HUMAN	500	human
HCN2_HUMAN	889	human
TM11E_HUMAN	423	human
TAOK2_HUMAN	1235	human
TRPC5_HUMAN	973	human
MKLN1_HUMAN	735	human
MYT1L_HUMAN	1186	human
DNPEP_HUMAN	485	human
NRX1A_HUMAN	1477	human
CADH9_HUMAN	789	human
CADH7_HUMAN	785	human
MUCEN_HUMAN	261	human
RAB23_HUMAN	237	human
MCTS1_HUMAN	181	human
ACSL5_HUMAN	683	human
PADI1_HUMAN	663	human
ZDHC8_HUMAN	765	human
OGDHL_HUMAN	1010	human
MTUS1_HUMAN	1270	human
BRPF3_HUMAN	1205	human
ZN777_HUMAN	831	human
INTU_HUMAN	942	human
KCNH3_HUMAN	1083	human
WWC3_HUMAN	1216	human
S39AA_HUMAN	831	human
INO80_HUMAN	1556	human
CCPG1_HUMAN	757	human
KDIS_HUMAN	1771	human
ASAP1_HUMAN	1129	human
LRFN2_HUMAN	789	human
MRTFB_HUMAN	1088	human
ATD2B_HUMAN	1458	human
RIMKB_HUMAN	386	human
HEG1_HUMAN	1381	human
KI26A_HUMAN	1882	human
ODF2L_HUMAN	636	human
ZBT21_HUMAN	1066	human
ZMIZ1_HUMAN	1067	human
NEB1_HUMAN	1098	human
GRID1_HUMAN	1009	human
MED23_HUMAN	1368	human
VANG2_HUMAN	521	human
PLXB3_HUMAN	1909	human
SHRM4_HUMAN	1493	human
ZN490_HUMAN	529	human
YETS2_HUMAN	1422	human
CNOT6_HUMAN	557	human
NDRG4_HUMAN	352	human
TBC24_HUMAN	559	human
STRP2_HUMAN	834	human
TPC1_HUMAN	816	human
ISY1_HUMAN	285	human
PPM1H_HUMAN	514	human
TTC7A_HUMAN	858	human
ZNRF3_HUMAN	936	human
HECD1_HUMAN	2610	human
ZMYD8_HUMAN	1186	human
CAPS1_HUMAN	1353	human
MYO5B_HUMAN	1848	human
FZD4_HUMAN	537	human
CIZ1_HUMAN	898	human
COR1C_HUMAN	474	human
HSF4_HUMAN	492	human
CBLC_HUMAN	474	human
TPX2_HUMAN	747	human
FZD10_HUMAN	581	human
ABT1_HUMAN	272	human
RAB26_HUMAN	256	human
NP1L2_HUMAN	460	human
PADI3_HUMAN	664	human
NOB1_HUMAN	412	human
RN112_HUMAN	631	human
AKP8L_HUMAN	646	human
CAH14_HUMAN	337	human
MAFF_HUMAN	164	human
CLC4E_HUMAN	219	human
APEL_HUMAN	77	human
STAP1_HUMAN	295	human
ASC_HUMAN	195	human
MMP17_HUMAN	603	human
TMCO1_HUMAN	239	human
YLAT1_HUMAN	511	human
PADI4_HUMAN	663	human
FZR1_HUMAN	496	human
APC10_HUMAN	185	human
HPCL4_HUMAN	191	human
MGT4A_HUMAN	535	human
EPDR1_HUMAN	224	human
HHLA2_HUMAN	414	human
NOTC3_HUMAN	2321	human
MYO6_HUMAN	1294	human
PLAL1_HUMAN	463	human
ALK_HUMAN	1620	human
SPAT2_HUMAN	520	human
COHA1_HUMAN	1497	human
ICAM5_HUMAN	924	human
KMT2B_HUMAN	2715	human
BARX2_HUMAN	279	human
CAN11_HUMAN	739	human
DD19B_HUMAN	479	human
TBX20_HUMAN	447	human
PPT2_HUMAN	302	human
CLC4A_HUMAN	237	human
NFU1_HUMAN	254	human
PRP19_HUMAN	504	human
SYNP2_HUMAN	1093	human
UBP18_HUMAN	372	human
UBQL1_HUMAN	589	human
SUFU_HUMAN	484	human
OAZ3_HUMAN	235	human
BOK_HUMAN	212	human
NENF_HUMAN	172	human
GUC1B_HUMAN	200	human
S45A2_HUMAN	530	human
UTP16_HUMAN	257	human
SNX12_HUMAN	162	human
SYNRG_HUMAN	1314	human
PTPRQ_HUMAN	2332	human
DAPP1_HUMAN	280	human
NDRG2_HUMAN	371	human
VPS4A_HUMAN	437	human
AT1B4_HUMAN	357	human
PCDA7_HUMAN	937	human
PCDA6_HUMAN	950	human
PCDA4_HUMAN	947	human
S6A14_HUMAN	642	human
SOX13_HUMAN	622	human
LORF1_HUMAN	338	human
G3BP2_HUMAN	482	human
GBRT_HUMAN	632	human
ATS5_HUMAN	930	human
RHG26_HUMAN	814	human
A4GCT_HUMAN	340	human
POLI_HUMAN	740	human
EDAR_HUMAN	448	human
RPH3L_HUMAN	315	human
CHIP_HUMAN	303	human
PACN2_HUMAN	486	human
MAGD2_HUMAN	606	human
TNF18_HUMAN	177	human
CC14A_HUMAN	594	human
SNX7_HUMAN	387	human
SNX6_HUMAN	406	human
CELA1_HUMAN	258	human
DUS12_HUMAN	340	human
STX8_HUMAN	236	human
PA2GD_HUMAN	145	human
ING4_HUMAN	249	human
PSD13_HUMAN	376	human
FAF1_HUMAN	650	human
EPCR_HUMAN	238	human
SIAT9_HUMAN	418	human
PPIE_HUMAN	301	human
ABCG2_HUMAN	655	human
DIM1_HUMAN	313	human
TIM_HUMAN	1208	human
CSN3_HUMAN	423	human
RBL2B_HUMAN	228	human
CP8B1_HUMAN	501	human
MINP1_HUMAN	487	human
GP132_HUMAN	380	human
NOVA2_HUMAN	492	human
WDR3_HUMAN	943	human
KCJ14_HUMAN	436	human
TTF2_HUMAN	1162	human
ZN232_HUMAN	444	human
NSF1C_HUMAN	370	human
FZD1_HUMAN	647	human
TFR2_HUMAN	801	human
PA24C_HUMAN	541	human
ATS8_HUMAN	889	human
COG5_HUMAN	860	human
S12A4_HUMAN	1085	human
BSN_HUMAN	3926	human
SRPK3_HUMAN	567	human
PLAL2_HUMAN	496	human
FLVC2_HUMAN	526	human
LHX6_HUMAN	363	human
AP4E1_HUMAN	1137	human
B9D1_HUMAN	204	human
MACF1_HUMAN	7388	human
CP131_HUMAN	1083	human
SCAF8_HUMAN	1271	human
PP6R1_HUMAN	881	human
TRI33_HUMAN	1127	human
PHF8_HUMAN	1060	human
IQEC3_HUMAN	1182	human
LIMC1_HUMAN	1083	human
AGAP1_HUMAN	857	human
TRI35_HUMAN	493	human
PZRN3_HUMAN	1066	human
DOLK_HUMAN	538	human
TNR6B_HUMAN	1833	human
PLCL2_HUMAN	1127	human
SMG5_HUMAN	1016	human
NAC2_HUMAN	921	human
SET1B_HUMAN	1966	human
ANR26_HUMAN	1710	human
EXOC7_HUMAN	735	human
JIP3_HUMAN	1336	human
ZC3H4_HUMAN	1303	human
UBP22_HUMAN	525	human
UBP24_HUMAN	2620	human
TBD2B_HUMAN	963	human
SMAG1_HUMAN	718	human
CE164_HUMAN	1460	human
PHF24_HUMAN	400	human
TRAK1_HUMAN	953	human
FOXJ3_HUMAN	622	human
CBPC1_HUMAN	1226	human
SATB2_HUMAN	733	human
UN13A_HUMAN	1703	human
MNAR1_HUMAN	916	human
SHAN2_HUMAN	1849	human
DICER_HUMAN	1922	human
XCT_HUMAN	501	human
WASF3_HUMAN	502	human
MARE3_HUMAN	281	human
HPS5_HUMAN	1129	human
THS7A_HUMAN	1657	human
CILK1_HUMAN	632	human
COR2B_HUMAN	480	human
KCNH4_HUMAN	1017	human
MOK_HUMAN	419	human
SHOC2_HUMAN	582	human
DYN3_HUMAN	869	human
RIMS2_HUMAN	1411	human
SRRM2_HUMAN	2752	human
NEUR3_HUMAN	428	human
CNTN6_HUMAN	1028	human
MGT4B_HUMAN	548	human
PA2G4_HUMAN	394	human
EXO1_HUMAN	846	human
CD11A_HUMAN	783	human
SPG7_HUMAN	795	human
CTND2_HUMAN	1225	human
BAIP2_HUMAN	552	human
AURKC_HUMAN	309	human
GAB2_HUMAN	676	human
CLCA2_HUMAN	943	human
SCN8A_HUMAN	1980	human
SMC3_HUMAN	1217	human
SYCY1_HUMAN	538	human
JIP1_HUMAN	711	human
PPR3C_HUMAN	317	human
HDAC5_HUMAN	1122	human
KCC2A_HUMAN	478	human
CHM2B_HUMAN	213	human
TENN_HUMAN	1299	human
NALDL_HUMAN	740	human
SH2B3_HUMAN	575	human
SCML2_HUMAN	700	human
ZN148_HUMAN	794	human
LAMP3_HUMAN	416	human
POK19_HUMAN	959	human
TRPC6_HUMAN	931	human
COLQ_HUMAN	455	human
MTMR7_HUMAN	660	human
MTMR6_HUMAN	621	human
JAG2_HUMAN	1238	human
NIP7_HUMAN	180	human
DMTF1_HUMAN	760	human
GLCNE_HUMAN	722	human
RTRAF_HUMAN	244	human
RNF24_HUMAN	148	human
S22AD_HUMAN	551	human
ENTP4_HUMAN	616	human
T3JAM_HUMAN	551	human
RUVB2_HUMAN	463	human
FUT9_HUMAN	359	human
CDYL_HUMAN	598	human
PDE10_HUMAN	1055	human
LIPT_HUMAN	373	human
ABEC2_HUMAN	224	human
PIN4_HUMAN	131	human
DLEC1_HUMAN	1755	human
NOD1_HUMAN	953	human
CLC11_HUMAN	323	human
HIG1A_HUMAN	93	human
TCF19_HUMAN	345	human
AKT3_HUMAN	479	human
POMP_HUMAN	141	human
FA50B_HUMAN	325	human
PSF2_HUMAN	185	human
LZTS1_HUMAN	596	human
HPSE_HUMAN	543	human
RNF6_HUMAN	685	human
POLH_HUMAN	713	human
PRLD1_HUMAN	219	human
FACE2_HUMAN	329	human
KCNK6_HUMAN	313	human
CCL26_HUMAN	94	human
CHKB_HUMAN	395	human
FOXA2_HUMAN	457	human
EIF3L_HUMAN	564	human
PLAP_HUMAN	795	human
ANGP4_HUMAN	503	human
RUVB1_HUMAN	456	human
NUDC_HUMAN	331	human
S22AE_HUMAN	594	human
CLTR1_HUMAN	337	human
RASD1_HUMAN	281	human
SIA10_HUMAN	331	human
TN13B_HUMAN	285	human
BCS1_HUMAN	419	human
VDAC3_HUMAN	283	human
HS3S2_HUMAN	367	human
VSIG4_HUMAN	399	human
COF2_HUMAN	166	human
ERGI3_HUMAN	383	human
INVS_HUMAN	1065	human
ASTER_HUMAN	106	human
SYFA_HUMAN	508	human
SIGL7_HUMAN	467	human
ITM2B_HUMAN	266	human
SC5A6_HUMAN	635	human
ASF1A_HUMAN	204	human
DRG1_HUMAN	367	human
TPPC4_HUMAN	219	human
FBW1A_HUMAN	605	human
NCKP1_HUMAN	1128	human
B3GN3_HUMAN	372	human
CNPY2_HUMAN	182	human
RXLT1_HUMAN	443	human
PIGL_HUMAN	252	human
T53G5_HUMAN	290	human
VP9D1_HUMAN	631	human
UST_HUMAN	406	human
B3GT5_HUMAN	310	human
EXOG_HUMAN	368	human
S17A4_HUMAN	497	human
TLR6_HUMAN	796	human
CAH5B_HUMAN	317	human
ATF5_HUMAN	282	human
S35A3_HUMAN	325	human
EXC6B_HUMAN	811	human
PLAK2_HUMAN	1103	human
ADIP_HUMAN	614	human
MA2B2_HUMAN	1009	human
DTX4_HUMAN	619	human
SL9A8_HUMAN	581	human
ICE1_HUMAN	2266	human
BTBD3_HUMAN	522	human
EFR3B_HUMAN	817	human
MYRF_HUMAN	1151	human
CARD8_HUMAN	537	human
AT11B_HUMAN	1177	human
OFUT2_HUMAN	429	human
DJC16_HUMAN	782	human
SBNO2_HUMAN	1366	human
DLGP4_HUMAN	992	human
ST38L_HUMAN	464	human
SAC2_HUMAN	1132	human
FND3A_HUMAN	1198	human
MAST1_HUMAN	1570	human
NISCH_HUMAN	1504	human
NTNG1_HUMAN	539	human
NINL_HUMAN	1382	human
FYV1_HUMAN	2098	human
WDR37_HUMAN	494	human
TBC30_HUMAN	924	human
RP3A_HUMAN	694	human
E41L3_HUMAN	1087	human
AMOL2_HUMAN	779	human
PADI2_HUMAN	665	human
ZBTB1_HUMAN	713	human
SIK3_HUMAN	1321	human
MYH15_HUMAN	1926	human
R3HD2_HUMAN	976	human
UBP20_HUMAN	914	human
KDM2A_HUMAN	1162	human
STB5L_HUMAN	1186	human
RRP44_HUMAN	958	human
TPPC8_HUMAN	1435	human
LRCH1_HUMAN	728	human
FAN1_HUMAN	1017	human
SSUH2_HUMAN	375	human
KLH20_HUMAN	609	human
HIF3A_HUMAN	669	human
ZN835_HUMAN	537	human
S27A6_HUMAN	619	human
S27A5_HUMAN	690	human
ZN256_HUMAN	627	human
RCL1_HUMAN	373	human
AT8A1_HUMAN	1164	human
GSTK1_HUMAN	226	human
LTOR2_HUMAN	125	human
COA3_HUMAN	106	human
PTN22_HUMAN	807	human
DDX52_HUMAN	599	human
RT07_HUMAN	242	human
CRYL1_HUMAN	319	human
PDIP2_HUMAN	368	human
AXIN2_HUMAN	843	human
AP3M1_HUMAN	418	human
GUAD_HUMAN	454	human
GPR55_HUMAN	319	human
YBOX2_HUMAN	364	human
M3K2_HUMAN	619	human
MAN1_HUMAN	911	human
KLDC2_HUMAN	406	human
CDIN1_HUMAN	281	human
CHSP1_HUMAN	147	human
RX_HUMAN	346	human
COG6_HUMAN	657	human
TR150_HUMAN	955	human
WBP11_HUMAN	641	human
S45A1_HUMAN	748	human
TDRKH_HUMAN	561	human
CSEN_HUMAN	256	human
MED16_HUMAN	877	human
NOP58_HUMAN	529	human
GIT1_HUMAN	761	human
UB2D4_HUMAN	147	human
ZN281_HUMAN	895	human
AR2BP_HUMAN	163	human
RPC10_HUMAN	108	human
ZBT32_HUMAN	487	human
TMM98_HUMAN	226	human
PRG3_HUMAN	225	human
KLF13_HUMAN	288	human
SGT1_HUMAN	365	human
MTO1_HUMAN	717	human
SYYM_HUMAN	477	human
COQ6_HUMAN	468	human
NAGA_HUMAN	409	human
NOSIP_HUMAN	301	human
DEOC_HUMAN	318	human
MEMO1_HUMAN	297	human
TMX2_HUMAN	296	human
FCF1_HUMAN	198	human
NSG2_HUMAN	171	human
LSM2_HUMAN	95	human
SIGL9_HUMAN	463	human
KLK5_HUMAN	293	human
PLLP_HUMAN	182	human
SC6A5_HUMAN	797	human
STA10_HUMAN	291	human
IFT52_HUMAN	437	human
SHLB1_HUMAN	365	human
CIA30_HUMAN	327	human
CAB39_HUMAN	341	human
LC7L2_HUMAN	392	human
UB2J1_HUMAN	318	human
RBMX2_HUMAN	322	human
DHRS7_HUMAN	339	human
ZDHC9_HUMAN	364	human
RT02_HUMAN	296	human
COQ4_HUMAN	265	human
UTP11_HUMAN	253	human
PHOCN_HUMAN	225	human
RRP7A_HUMAN	280	human
SBDS_HUMAN	250	human
TMED5_HUMAN	229	human
EXOS1_HUMAN	195	human
TMED7_HUMAN	224	human
SF3B6_HUMAN	125	human
RM11_HUMAN	192	human
ORN_HUMAN	237	human
WASC3_HUMAN	194	human
TPRKB_HUMAN	175	human
RNF11_HUMAN	154	human
PPIL1_HUMAN	166	human
MED31_HUMAN	131	human
UFC1_HUMAN	167	human
CIA2B_HUMAN	163	human
MSRB2_HUMAN	182	human
RT16_HUMAN	137	human
FIS1_HUMAN	152	human
TIM16_HUMAN	125	human
KAD6_HUMAN	172	human
RT23_HUMAN	190	human
GOT1B_HUMAN	138	human
HDGR3_HUMAN	203	human
BOLA1_HUMAN	137	human
PTH2_HUMAN	179	human
CHMP3_HUMAN	222	human
STRAP_HUMAN	350	human
RTCB_HUMAN	505	human
FBX7_HUMAN	522	human
3BP1_HUMAN	701	human
RAP2C_HUMAN	183	human
CBY1_HUMAN	126	human
STA13_HUMAN	1113	human
ZN337_HUMAN	751	human
SIT1_HUMAN	196	human
RBGP1_HUMAN	1069	human
NALD2_HUMAN	740	human
TMED3_HUMAN	217	human
HCN4_HUMAN	1203	human
ADA18_HUMAN	739	human
T22D4_HUMAN	395	human
GRIP1_HUMAN	1128	human
NEUR2_HUMAN	380	human
DOP1B_HUMAN	2298	human
WNK2_HUMAN	2297	human
ZN330_HUMAN	320	human
NOC2L_HUMAN	749	human
RL36_HUMAN	105	human
RWDD3_HUMAN	267	human
CHTOP_HUMAN	248	human
PYGO1_HUMAN	419	human
SAMH1_HUMAN	626	human
PKP3_HUMAN	797	human
SKAP_HUMAN	316	human
HBS1L_HUMAN	684	human
TBX22_HUMAN	520	human
ZN711_HUMAN	761	human
DYR1B_HUMAN	629	human
NR2E1_HUMAN	385	human
SALL2_HUMAN	1007	human
LMBL1_HUMAN	840	human
ZN175_HUMAN	711	human
AAKB1_HUMAN	270	human
MTF2_HUMAN	593	human
WIPI4_HUMAN	360	human
VPP2_HUMAN	856	human
TLN1_HUMAN	2541	human
ZAN_HUMAN	2812	human
KIF3A_HUMAN	699	human
TRRAP_HUMAN	3859	human
NF2L3_HUMAN	694	human
ARIP4_HUMAN	1467	human
MTCL1_HUMAN	1905	human
DCAF1_HUMAN	1507	human
NRX3A_HUMAN	1643	human
KDM3A_HUMAN	1321	human
TCAF1_HUMAN	921	human
MFHA1_HUMAN	1052	human
CHST2_HUMAN	530	human
DAAM1_HUMAN	1078	human
DGLA_HUMAN	1042	human
PLXD1_HUMAN	1925	human
HECD4_HUMAN	3996	human
WAC2C_HUMAN	1341	human
ZN451_HUMAN	1061	human
UBP15_HUMAN	981	human
FARP1_HUMAN	1045	human
MARF1_HUMAN	1742	human
TGRM1_HUMAN	1720	human
RIPR2_HUMAN	1068	human
PKHM1_HUMAN	1056	human
TLN2_HUMAN	2542	human
RPGF2_HUMAN	1499	human
IRS2_HUMAN	1338	human
GPSM3_HUMAN	160	human
MYO5A_HUMAN	1855	human
DTNA_HUMAN	743	human
LOXL2_HUMAN	774	human
TRAF6_HUMAN	522	human
M4K5_HUMAN	846	human
HYOU1_HUMAN	999	human
RN115_HUMAN	304	human
ATG4B_HUMAN	393	human
TBL2_HUMAN	447	human
WIPI2_HUMAN	454	human
SPEF1_HUMAN	236	human
TTLL3_HUMAN	772	human
TELO2_HUMAN	837	human
MMAC_HUMAN	282	human
LAS1L_HUMAN	734	human
AFG32_HUMAN	797	human
AMMR1_HUMAN	333	human
CCL27_HUMAN	112	human
KLF12_HUMAN	402	human
ARI1_HUMAN	557	human
LSM5_HUMAN	91	human
LSM4_HUMAN	139	human
NGN3_HUMAN	214	human
RN114_HUMAN	228	human
SAM50_HUMAN	469	human
PRC2C_HUMAN	2896	human
OARD1_HUMAN	152	human
RPC8_HUMAN	204	human
IFT25_HUMAN	144	human
YIPF1_HUMAN	306	human
LRP12_HUMAN	859	human
SHAN1_HUMAN	2161	human
PPME1_HUMAN	386	human
RIPK3_HUMAN	518	human
ASB4_HUMAN	426	human
ASB3_HUMAN	518	human
ASB1_HUMAN	335	human
TRI17_HUMAN	477	human
RBM7_HUMAN	266	human
TIM22_HUMAN	194	human
MB212_HUMAN	359	human
AP4S1_HUMAN	144	human
CEP83_HUMAN	701	human
ZSC21_HUMAN	473	human
NUB1_HUMAN	615	human
YTHD2_HUMAN	579	human
CTDP1_HUMAN	961	human
PAXB1_HUMAN	917	human
NDK7_HUMAN	376	human
SP16H_HUMAN	1047	human
ANGL3_HUMAN	460	human
PCDB9_HUMAN	797	human
PCDB6_HUMAN	794	human
PCDBE_HUMAN	798	human
PCDBC_HUMAN	795	human
PCDGL_HUMAN	938	human
PCDA9_HUMAN	950	human
PCDA2_HUMAN	948	human
PCDAA_HUMAN	948	human
PCDA1_HUMAN	950	human
CLD16_HUMAN	235	human
UTP18_HUMAN	556	human
HEY1_HUMAN	304	human
PHLA3_HUMAN	127	human
T10B_HUMAN	103	human
TIM9_HUMAN	89	human
SPO11_HUMAN	396	human
KLK4_HUMAN	254	human
PCY1B_HUMAN	369	human
UCHL5_HUMAN	329	human
CD2AP_HUMAN	639	human
VATD_HUMAN	247	human
TNPO3_HUMAN	923	human
HLPDA_HUMAN	63	human
ENTP2_HUMAN	495	human
TIM13_HUMAN	95	human
HRH3_HUMAN	445	human
N6MT1_HUMAN	214	human
ORC6_HUMAN	252	human
RAI2_HUMAN	530	human
CERT_HUMAN	624	human
GMPPB_HUMAN	360	human
P2R3B_HUMAN	575	human
FADS3_HUMAN	445	human
MAFB_HUMAN	323	human
CORIN_HUMAN	1042	human
INSL5_HUMAN	135	human
TF3C5_HUMAN	519	human
TF3C3_HUMAN	886	human
MMP24_HUMAN	645	human
HEMK1_HUMAN	338	human
DMRT2_HUMAN	561	human
DMRT1_HUMAN	373	human
TPPC1_HUMAN	145	human
TRPV2_HUMAN	764	human
MRCKB_HUMAN	1711	human
NOX1_HUMAN	564	human
RBM8A_HUMAN	174	human
DJC15_HUMAN	150	human
UBP16_HUMAN	823	human
TSSC4_HUMAN	329	human
INSI2_HUMAN	225	human
TNR18_HUMAN	241	human
MPC1_HUMAN	109	human
IR3IP_HUMAN	82	human
MAGD1_HUMAN	778	human
KLF2_HUMAN	355	human
WIF1_HUMAN	379	human
SNX14_HUMAN	946	human
SNX13_HUMAN	968	human
SNX11_HUMAN	270	human
SNX10_HUMAN	201	human
SNX9_HUMAN	595	human
SNX8_HUMAN	465	human
SNX5_HUMAN	404	human
NR2E3_HUMAN	410	human
NPFF2_HUMAN	522	human
LIPG_HUMAN	500	human
FLVC1_HUMAN	555	human
NUBP2_HUMAN	271	human
PD2R2_HUMAN	395	human
PEX16_HUMAN	336	human
ST14_HUMAN	855	human
LYVE1_HUMAN	322	human
SCNAA_HUMAN	1956	human
BACE2_HUMAN	518	human
HEBP2_HUMAN	205	human
B3GT1_HUMAN	326	human
HCFC2_HUMAN	792	human
UBIA1_HUMAN	338	human
CSAD_HUMAN	493	human
ETV7_HUMAN	341	human
MOFA1_HUMAN	127	human
PUS1_HUMAN	427	human
LRRF2_HUMAN	721	human
FHOD1_HUMAN	1164	human
